tweet_id,tweet,sentiment,hashtags,subjectivity,polarity
1056,love mention apple naomi campbell pop store rage link sxsw,2,apple sxsw,0.6,0.5
5763,mention gear make splash mention launch quot mention live social type quot reward sxsw link,1,sxsw,0.2833333333333333,0.08484848484848484
5247,mention qagb sxsw timely mention bing search engine share continue rise google still top link,2,qagb sxsw,0.5,0.5
2985,google deep eddy sweet tea vodka gsdm cool factor sxsw mention gsd amp w others link,2,sxsw,0.5666666666666668,0.2333333333333333
7441,ppl authoritzed scrape republish page r google bing bing google mention qagb sxsw,1,qagb sxsw,0.0,0.0
1029,check q amp google amp bing website rank sxsw link sxsw qagb,1,sxsw qagb,0.9,-0.8
3359,really great comparison review ipad ipad mention sxsw germanversion gt link,1,sxsw germanversion,0.75,0.8
4383,twitter iphone app days head sxsw want tweet lot help,0,twitter sxsw,0.0,0.0
2346,check mention awesome dj skills ipad u sxsw,2,sxsw,1.0,1.0
7365,good people mention cover ipad launch live apple pop store austin sxsw link,1,sxsw,0.55,0.41818181818181815
6944,mention william patry google say author dont care copyright care income sxsw model,1,sxsw,0.0,0.0
6462,mention question inside ipad fire way sxsw,1,sxsw,0.0,0.0
5617,mention checkins fun need extend beyond fun make checkins useful sxsw google,1,sxsw google,0.13333333333333333,0.3
632,time ever torrent also legal also also excite sxsw link,1,sxsw,0.2,0.2
7764,sxsw mention google launch major new social network call circle possibly today link,1,sxsw,0.5053030303030304,0.05804924242424242
3972,get look sxsw rumor apple pop store link sxsw apple,1,sxsw apple,0.0,0.0
5437,mention apple open temporary store downtown austin sxsw ipad launch link cc mention,1,sxsw,0.5,0.0
724,course mention sxsw get apple store link geeksrule,2,sxsw geeksrule,0.0,0.0
887,red mist giant dope interview adi mind adi minutes ago compare cat pics sxsw location link,1,sxsw,0.5,0.0
2194,haha awesomely rad ipad app mention link hollergram sxsw via mention,2,hollergram sxsw,0.65,0.6
9060,might also appreciate new iphone app tweetcaster zip feature let hide keywords hashtag incl course sxsw,2,sxsw,0.45454545454545453,0.13636363636363635
8239,amp happen mention mention put gun mention head give iphone sxsw link,1,sxsw,0.0,0.0
8348,apple install pop shop sxsw apple set special pop shop visitors link,2,sxsw,0.5714285714285714,0.35714285714285715
5160,mention mention iphone case rad ready stop tomorrow get sxsw zazzlesxsw sxswi link,2,sxsw zazzlesxsw sxswi,0.5,0.2
6435,mention papa sangre immersive audio game iphone free today highly recommend papasangre sxsw,2,papasangre sxsw,0.5800000000000001,0.05333333333333334
4291,want time say ipad mention schedule heavier laptop ipad already sxsw,2,sxsw,0.0,0.0
5967,mention hbd donate dime mention everyone come sxsw friendly reminder ipad friday amp bihday saturday,1,sxsw,0.5,0.375
2085,really come team android pay sxsw,1,sxsw,0.2,0.2
448,sxsw forget come privacybootcamp staups mention mention mention mention acc abc cst,1,sxsw privacybootcamp,0.0,0.0
4249,desperately need charge station spot die iphone sxsw,1,sxsw,1.0,-0.6
6939,mention google preview major new social service call google circle today sxsw link,1,sxsw,0.34040404040404043,0.0773989898989899
5903,mention google launch major new social network call circle possibly today mention sxsw sxswi link,1,sxsw sxswi,0.5053030303030304,0.05804924242424242
7082,apple open temporary store sxsw link,1,sxsw,0.5,0.0
8828,free sxsw music sampler itunes include mention baon hollow open itunes link,2,sxsw itunes,0.45,0.10000000000000002
3170,good app quot pay people pay crasher quot mention release android app cluster gt link sxsw,2,sxsw,0.6000000000000001,0.7
4069,launch st ipad app sxsw get detail first edition free,1,sxsw,0.5666666666666667,0.325
707,fret iphone owners apple open temporary store sxsw link via mention,1,sxsw,0.5,0.0
9070,know make sxsw see bunch grow men hoot get ipad,2,sxsw,0.0,0.0
6815,mention toptweets mention rumor apple open temporary store downtown austin sxsw link,1,sxsw,0.5,0.0
477,even begin apple win sxsw link apple ipad sxsw tc,2,apple ipad sxsw tc,0.4,0.8
2846,free coffee company free drink company b free food company c money save go apple life sxsw,2,sxsw,0.8000000000000002,0.4000000000000001
5463,mention apple set open popup shop core sxsw action link ipad grind,1,sxsw,0.3,0.05
6014,mention hey lucky dog sxsw ipads check holler gram app link,2,sxsw,0.8333333333333334,0.3333333333333333
5861,mention google spokewoman nadja blagojevic e mail google circle quot announce anything like sxsw untrue rumor quot,1,sxsw,0.0,0.0
2234,marissa mayer google connect digital amp physical worlds mobile link sxsw link,1,sxsw,0.07142857142857142,0.0
6991,mention know plane sxsw u become facebook friends seatmate add ipad add laptop,1,sxsw,0.0,0.0
2419,bjdproductions lightbox photos want new android camera app sxsw link tech,1,bjdproductions lightbox photos android sxsw tech,0.45454545454545453,0.13636363636363635
5099,mention mention mention austin street closure sxsw google map form link sxsw austin,1,sxsw austin,0.0,0.0
6622,mention mention co host cmty mngr meetup w mention mention cmmeetup etsy austin space th p google schwag come sxsw,1,sxsw,0.0,0.0
1471,confirm apple pop store mention th congress austin line bad right sxsw link,1,sxsw,0.6011904761904762,-0.20714285714285707
5197,mention quot explanation apple continue survival existence god quot guykawasaki sxsw,2,guykawasaki sxsw,0.0,0.0
2995,brown paper come windows sxsw popup apple store link,1,sxsw,0.0,0.0
1515,google pay sxsw mention maggie mae w others link,1,sxsw,0.0,0.0
7415,pop apple store sxsw mention apple store sxsw w others pic link,1,sxsw,0.0,0.0
7259,anyone know android devs sxsw let know staup need help,1,sxsw,0.0,0.0
4843,g connectivity iphone sma phone joe berry sxsw connectedcar,2,sxsw connectedcar,0.0,0.0
1774,even austin iphone batt shit sxsw notevenstaedyet,0,sxsw notevenstartedyet,0.8,-0.2
3652,view like foursquare tip visual realtime sxsw iphone app available people link,1,sxsw,0.2,0.2
7390,hope apple enough foresight overstock austin store ipad tomorrow sxsw,1,sxsw,0.5,0.0
2134,shit tear mention good news austin bind apple fanboys link sxsw ipad,2,sxsw ipad,0.7000000000000001,0.24999999999999997
485,thank everyone come today good luck win ipad stop tomorrow chance win sxsw,1,sxsw,0.4666666666666666,0.7666666666666666
6664,mention snotty dbag sxsw quot actually android droid brand name difference quot die,1,sxsw,0.1,0.0
6705,mention sxsw recap day greaaat explore brand mascots digital age link sxsw hotsheet,1,sxsw hotsheet,0.0,0.0
2958,link mention new mobile app store circulars via android blackberry ios even austin amp sxsw link,1,sxsw,0.45454545454545453,0.13636363636363635
6470,mention really find enjoy ipad design principles well do tapwohy useful clear point throughout sxsw,2,tapworthy sxsw,0.2708333333333333,0.25000000000000006
2197,sxsw today mention amp iphone game mention amp mention celeb brand destination market,1,sxsw marketing,0.4,-0.4
7742,first day sxsw ipad launch steal lot thunder link,2,sxsw ipad,0.3333333333333333,0.25
6621,mention mention lose hour tonight sxsw attendees blame microsoft apple get credit fix christmas,2,sxsw,0.0,0.0
5858,mention google set launch new social network circle today sxsw,2,circles sxsw,0.2606060606060606,0.08484848484848484
6716,mention thank mention let test drive car apple store let hope fix phone sxsw,1,sxsw,0.0,0.0
4667,apple open pop store austin sxsw geekfest apple link apple brianlam ipad sxsw,1,apple brianlam ipad sxsw,0.5,0.0
6868,mention want win free ipad attend sxsw detail link,2,ipad sxsw,0.6000000000000001,0.6000000000000001
5142,mention mention hack find people jump corporate firewall e g use google docs etc sxsw,1,sxsw,0.0,0.0
5675,mention dig john mcree talk design boomers maybe like research link sxsw,1,sxsw,0.0,0.0
4370,forget samplers download unofficial sxsw torrent link,1,sxsw,0.0,0.0
4968,mayer google hire people year response audience question quot hire quot sxsw jr,1,sxsw,0.0,0.0
446,time apple store sxsw open pull ipad trigger,1,apple sxsw ipad,0.5,0.0
5455,mention apple pop store sxsw pop genius bar everywhere,2,sxsw,0.0,0.0
964,iphone one hand caramel macchiato ouch hiss hot apparently two pump lava begin sxsw tmsxsw,2,sxsw tmsxsw,0.6000000000000001,0.15
8875,offer apple tinfoil sxsw,1,sxsw,0.0,0.0
1802,google h ckers audience male devs sma amp easy free alcohol sxsw mention speakeasy link,1,h ckers sxsw,0.5777777777777778,0.2777777777777778
8001,several people events sessions iphone apps sxsw,1,sxsw,0.0,0.0
2974,sxsw mention think control identities facebook google become ai profile build,3,sxsw,0.0,0.0
554,go see mention tonight link sxsw,1,sxsw,0.0,0.0
5985,mention hello sxsw ppl u wnt share mobile vid mention show download link share mobile friends tweet etc client,1,sxsw client,0.0,0.0
809,google launch major new social network call circle possibly today link sxsw,1,sxsw,0.5053030303030304,0.05804924242424242
2146,hungover sxsw use zaarly get gatorade advil link billlee html iphone sxsw,1,billlee html iphone sxsw,0.0,0.0
5401,mention anyone sxsw want make quick hundred dollars new ipad ad hoc apple store get hundred plus cost,2,sxsw ipad,0.4772727272727273,0.23484848484848483
2887,help wonder apple send extra ipad austin area store sxsw,1,sxsw,0.1,0.0
899,brilliant move apple even begin apple win sxsw link,2,sxsw,0.7,0.8500000000000001
1349,check mom ipad design boomers sxsw link sxsw,2,sxsw,0.0,0.0
6009,mention hey foodies austin sxsw download new arw iphone android app use guide dine town sxsw,2,sxsw,0.45454545454545453,0.13636363636363635
1967,marissa amp google crew recommend amy ice cream austin sxsw,1,sxsw,0.0,0.0
1800,nd congress sxsw rewardswagon mention bookbook ipad case get fast,2,sxsw rewardswagon,0.6,0.2
1388,yesterday leave house without phone forget charge ipad overnight mobilefail sxsw,1,mobilefail sxsw,0.0,0.0
369,ipad better time improve sxsw,2,sxsw,0.5,0.5
689,sxsw ipad app pure gold mention,2,sxsw,0.5,0.21428571428571427
1085,mayer showcasing google place hotpot restaurants rat tool hello mobile adveising check ins push sxsw,1,sxsw,0.0,0.0
6759,mention new whrrl app live iphone app store android marketplace get hot time sxsw,2,sxsw,0.6015151515151516,0.17424242424242423
8731,hang hilton lobby downtown austin stop say hi check android controller sonos sxsw,1,sonos sxsw,0.0,0.0
131,smallbiz need review play google place get app link seo sxsw,2,smallbiz seo sxsw,0.0,0.0
7170,microsoft google rip us link mention joomla wannabe logo sxsw link,0,sxsw,0.0,0.0
1770,sxsw novelty ipad news apps fade fast among digital delegate link,0,sxsw,0.3,0.1
1930,informal unscientific observation apple far computer choice sxsw hand contest,2,apple sxsw,1.0,0.1
1272,attend tv new media formula success sxsw see lot ipad around,2,sxsw,0.22727272727272727,0.21818181818181817
6660,mention sma company mention rumor apple open temporary store downtown austin sxsw amp ipad launch bite ly g mzb,2,sxsw,0.5,0.0
5489,mention attend sxsw want explore austin check mention austin link,1,sxsw austin,0.0,0.0
6788,mention group next ppl mention table everyone use thier phone ipad instead take sxsw,0,sxsw,0.0,0.0
1258,listen official sxsw mixtape link,1,sxsw,0.0,0.0
8510,hmm mention break google circle story morning mention point us aicle link scinfluence sxsw,1,scinfluence sxsw,0.0,0.0
8742,c precautions link cod valid p infektd sxsw cvdc,1,infektd sxsw cvdc,0.0,0.0
1579,lol mention worry guy find iphone charger deal hipsters beard right sxsw,1,sxsw,0.6178571428571429,0.5428571428571429
4886,really google circle mention launch products sxsw plenty else,1,sxsw,0.2,0.2
1254,easy spot ipad sxsw distance majority white screen bezels,1,sxsw,0.4166666666666667,0.21666666666666667
4001,feel like apple commercial wait line fly sxsw,1,sxsw,0.45,0.4
8074,lol classic mention google bing q amp panel like world expensive seo consultation sxsw,1,sxsw,0.5222222222222221,0.15555555555555556
1021,hey sxsw presenters amp attendees tip show presentations ipad iphone link,1,sxsw ipad iphone,0.0,0.0
7273,anyone know hours sxsw apple store kinda hop open hours,2,sxsw,0.5,0.0
3268,tech lightbox photos want new android camera app sxsw link technology,1,tech lightbox photos android sxsw technology,0.45454545454545453,0.13636363636363635
234,shout ladies hold ipad free sxsw show take photos sip free beer cc mention,2,sxsw,0.8,0.4
4279,google marissa mayer quot mobile phone cursor connect physical digital worlds quot sxsw,2,sxsw,0.07142857142857142,0.0
2295,play gun bros xperia play google league event park lot teamandroid event xperiaplay sunday sxsw mention,1,teamandroid xperiaplay sxsw,0.0,0.0
4268,google marissa mayer awesome sxsw marissagoogle link,2,sxsw marissagoogle,1.0,1.0
7883,make miss sxsw hu mention apple blog apple open temporary ipad store handle sxsw demand link,2,sxsw,0.5,0.0
2050,sxsw apple school market expes sxsw link,1,sxsw,0.0,0.0
5680,mention really need get vaccines sxsw iphone onset prostate cancer choler cough mustachepox real things,1,sxsw,0.25,0.2
4978,team android sxsw full pay detail reveal link news austin teamandroid,1,sxsw news austin teamandroid,0.55,0.35
6268,mention look everyone zomg mention get ipad first day sxsw link,2,sxsw,0.3333333333333333,0.25
7177,get real apple store sxsw link,1,sxsw,0.30000000000000004,0.2
8289,proof ipad turn douchebag sxsw link,0,sxsw,0.0,0.0
7200,bettercloud sxsw presenter amp austin native john wiley happen chief engineer behind google search,1,bettercloud sxsw,0.7,-0.4
7279,anyone know time apple popup store austin close tonite sxsw sxtxstate ipad apple,1,sxsw sxtxstate ipad,0.0,0.0
691,first ipad design headaches tablets call morning sxsw tapwohy,1,sxsw tapworthy,0.3333333333333333,0.25
6717,mention thank mention pick mention book killer photoes iphone sxsw sxswchi link sxswi,2,sxsw sxswchi sxswi,0.0,0.0
4548,anyone know way watch mention announcement mention sxsw,1,sxsw,0.0,0.0
1803,new sq look like go rock update iphone android push tonight link sxsw keepaustinweird,2,sq sxsw keepaustinweird,0.45454545454545453,0.13636363636363635
4457,take sxsw iphone ipad apps grant realize amaze apps big applause designers devs sxsw,2,sxsw,0.1,0.0
8057,every person see ipad look crazy look like cell phone hand sxsw,0,sxsw,0.9,-0.6
6022,mention hm need another mention google launch major new social network call circle possibly today link sxsw,0,sxsw,0.5053030303030304,0.05804924242424242
6288,mention march austin tx people line sxsw registration apple store,1,sxsw,0.0,0.0
2217,marissa mayer take phone location data ski hill lay elapse movement skiiers onto google map sxsw,1,sxsw,0.0,0.0
5523,mention sxsw apple school market expes link sxsw,1,sxsw,0.0,0.0
8528,google latitude make big push sxsw breakthrough year link,2,sxsw  will,0.1,0.0
7659,score free imo tshi outside sxsw apple store today pm amp check imo app ipad link sxsw ipad,2,sxsw ipad,0.42500000000000004,0.2
8887,wish go sxsw get cover day recap link coyne mention mention,1,sxsw,0.0,0.0
36,best mention ha first line ipad sxsw quot pop quot apple store event planner eventprofs pcma engage,2,ipad sxsw eventprofs pcma engage,0.31666666666666665,0.625
3052,google presentations sxsw trade show busy trade show nice side time link,1,sxsw,0.65,0.35
1761,google pay mention maggie hair makeup rockin mention sxsw,1,google sxsw,0.0,0.0
4564,people line around block outside temporary apple store set downtown sxsw buy ipads get lyfe,1,sxsw get a lyfe,0.05,0.0
1703,checkin sxsw crowley google social space know go look like,1,checkin sxsw crowley google,0.06666666666666667,0.03333333333333333
4177,ipad delivery pop mention store mention quite possible sxsw sxswi link,2,ipad sxsw sxswi,1.0,0.0
6367,mention news ipad go enterprise mention say first look new view app link tip mention sxsw,2,sxsw,0.3939393939393939,0.19318181818181818
2013,day bank america launch iphone app get k new customers bankinnovation sxsw,2,bankinnovation sxsw,0.45454545454545453,0.13636363636363635
2933,mention mention geeks need somewhere downtown line get ipad drop sxsw,2,sxsw,0.0,0.0
2913,happen taxi magic iphone app call cab via sxsw,0,sxsw,1.0,0.5
2755,speak google use semantic tech make search user review better sxsw cmswire web,2,sxsw cmswire web,0.5,0.5
6067,mention wish mention amp mention would make whispergram hollergram iphone size screen sxsw,1,sxsw,0.0,0.0
6936,mention google circle take facebook link circle sxsw,1,circles sxsw,0.0,0.0
4334,wow mention mention google launch major new social network call circle possibly today link sxsw,2,sxsw,0.6042424242424242,0.06643939393939394
2939,lol mention sxsw quot apple come cool technology one ever hear go conferences quot via mention,2,sxsw,0.675,0.575
1946,finally force google sxsw people tweet better contextclues like jeopardy,1,sxsw contextclues jeopardy,0.75,0.25
2192,win awesome ipad quibids custom mention case catch sxsw wear openbeta vip badge,2,sxsw,0.7,0.9
1015,apple popup store hook last night sxsw sing dance high fives new ipad purchase,2,sxsw,0.3537373737373737,0.0987878787878788
709,iphone clearly positively happily sxsw,2,sxsw,1.0,0.8
3304,quot google launch major new social network quot really dont need another social network link sxsw,0,sxsw,0.25757575757575757,0.09310606060606061
8928,wow come google result perma ws sxsw,1,ws sxsw,1.0,0.1
197,new post iphone apps use south southwest interactive sxsw sxswi link,1,sxsw sxswi,0.45454545454545453,0.13636363636363635
8724,helpful austin relay user impaed useful recon info sxsw apple store location thank phil link,1,sxsw,0.0,0.3
7864,ipad users slower leisurely usage iphone users mention tapwohy sxsw,2,tapworthy sxsw,0.0,0.0
1917,today wait line buy ipad sxsw pop store roam austin hours without get mug superlucky,1,sxsw superlucky,0.0,0.0
6321,mention monthly value user ios android utility apps valuable sxsweisner sxsw,1,sxsweisner sxsw,0.0,0.0
8970,th year download sxsw music torrent link free legal great music,1,sxsw,0.5833333333333334,0.46666666666666673
2467,make good sense mention apple set open popup shop core sxsw action link via mention sxsw,2,sxsw,0.4000000000000001,0.26666666666666666
8039,apple quot pop quot store open since sq feet consider quot pop quot sxsw,1,sxsw,0.5,0.0
2639,sxsw e cesar chavez st austin texas link sxsw,1,sxsw,0.0,0.0
4075,hold new ipad envy baby still work well sxsw,2,sxsw,0.45454545454545453,0.13636363636363635
8900,temp apple store sxsw,1,apple sxsw,0.0,0.0
6362,mention new post mention iphone app make easy connect social network people meet link sxsw,2,sxsw,0.4515151515151515,0.201010101010101
2899,pretty even split android iphone sxsw year,1,sxsw,1.0,0.25
3767,hey mention cool iphone case zazzlesxsw sxsw sxswi fastcompanygrill link,2,zazzlesxsw sxsw sxswi fastcompanygrill,0.65,0.35
5166,mention quot cool quot come travolta line quot break arrow quot sxsw lt think steve first apple,1,sxsw,0.4916666666666667,0.3
8692,ipad pop longest line sxswi amp kanye vevo show mention sxsw link link,1,sxswi sxsw,0.0,0.0
6513,mention mention arrive us sxsw look microsim data iphone recommendations mention,1,sxsw,0.0,0.0
3068,today sessions sxsw print design future link mom ipad link,1,sxsw,0.125,0.0
5742,mention free quot payments android platform quot webinar march th register today link sxsw mr,1,android sxsw,0.8,0.4
3514,wonder google place hotpot impact usage things like yelp marissagoogle sxsw,1,google yelp marissagoogle sxsw,0.0,0.0
3669,time sxsw foursquare up game add recommendations link friendsoffer iphone sxsw thegame,1,friendsoffer iphone sxsw thegame,0.4,-0.4
2703,look like pop apple store open apple store employees emerge queue sxsw,1,sxsw,0.5,0.0
6670,mention many google products time transition chain feature feature product sxsw,3,sxsw,0.5,0.5
5051,mention mention love mention mention sxsw quot apple come w cool technology one ever hear go conferences quot,2,sxsw,0.625,0.425
3180,grateful aclu google earplugs right sxsw,2,sxsw,0.5357142857142857,0.2857142857142857
5491,mention go check apple pop shop sxsw sxswi let us know link ipad,1,apple sxsw sxswi ipad,0.0,0.0
2027,way delete app stop load iphone drain power x cancel help sxsw,0,sxsw,0.0,0.0
506,hey sxsw folks please keep us post google circle hope blast link,2,sxsw circles,0.0,0.0
2165,congratulation mention yes gowalla win best andoid app team android choice award thank sxsw,2,sxsw,0.35,0.9
975,apple open pop shop sxsw repo apple set open temporary store link,1,apple sxsw,0.5,0.0
1775,google theme pay sxsw mention maggie mae link,1,sxsw,0.0,0.0
4459,never sxsw first year want go jump shark mention rumor apple open temp,1,sxsw,0.41666666666666663,0.125
637,holy cow get hook paolo alex backup charger iphone facebook com powermat powermatteam sxsw thank,2,powermatteam sxsw thanks,0.16666666666666666,-0.13333333333333333
7439,planzai app feature official british music schedule android market link sxsw,2,sxsw,0.0,0.0
6441,mention per rumor google may preview big social strategy theme costume pay sxsw yep link cn,1,sxsw cn,0.08333333333333334,0.016666666666666666
1495,think get ready order ipad would spend attend sxsw,2,sxsw,0.5,0.2
1470,link edchat musedchat sxsw sxswi classical newtwitter mention,1,edchat musedchat sxsw sxswi classical newtwitter,0.0,0.0
641,know ply mention beer stogies last night weasel way team android pay tonight success sxsw,2,success sxsw,0.03333333333333333,0.15
175,hey sxsw sxswi folks want learn security come bsidesaustin link,1,sxsw sxswi bsidesaustin,0.0,0.0
6935,mention google announce facebook clone sxsw include announcement product code link,1,sxsw,0.0,0.0
8797,websites visit google microsoft facebook yahoo wikimedia mention diversity sxsw,1,diversity sxsw,0.0,0.0
7757,mention new ubersocial iphone app store include uberguide sxsw sponsor cont link,1,ubersocial iphone sxsw,0.45454545454545453,0.13636363636363635
1509,ipad leave apple store sxsw anyone know,1,sxsw,0.0,0.0
2460,ipad rival stack link bnet biz ipad apple sxsw ipad tablet xoom tech laptop pics sale,1,bnet biz ipad apple sxsw ipad tablet xoom tech laptop pics sale,0.0,0.0
7318,apple pop store make appearance austin sxsw link,1,apple austin sxsw,0.0,0.0
5804,mention google bing meet sxsw lovers tiff last month seem disappointingly friendly link,1,sxsw,0.2833333333333333,0.1875
3943,live tweet sxsw panel quot google marissa mayer present quot staing follow along use suxsw hashtag,1,sxsw suxsw,0.25,0.06818181818181818
6681,mention spend aftrnoon freeze lake photograph brother scott amp mention team catch sxsw ths weeknd link,1,sxsw,0.0,0.0
8089,longest line sxsw apple pop store link,1,sxsw,0.0,0.0
4444,order week wait mention decide need ipad usguys sxsw,2,usguys sxsw,0.0,0.0
5313,mention sxsw quote day ipad interface design quot relatable discoverable quot ipad digital,1,sxsw ipad digital,0.0,0.0
6977,mention write gwt new blogger interface show week sxsw link,1,gwt sxsw,0.45454545454545453,0.13636363636363635
4908,light sxsw amp ipad launch tech cannot forget quake victims japan good tech google peoplefinder link,1,sxsw ipad tech quake japan google peoplefinder,0.65,0.55
2324,make iphone case ttye time sxsw want show suppo,1,sxsw,0.0,0.0
3241,refresh liveley informative talk game design mechanics mention mention sxswi sxsw,1,sxswi sxsw,0.4,-0.4
6746,mention ipad take sxsw video one biggest events first day sxsw link,2,sxsw video,0.3333333333333333,0.25
9077,pr guy convince switch back iphone great sxsw coverage princess,2,sxsw princess,0.375,0.4
5188,mention quot multiple approach monetization quot iphone game dev quot ads would cheapen product quot ok good luck sxsw,0,sxsw,0.375,0.19999999999999998
1562,mention accord mention google confirm launch sxsw,1,sxsw,0.0,0.0
5651,mention l mention come uj booth acc hall snap pics amp send em us fightthepaddle link sxsw,1,fightthepaddle sxsw,0.0,0.0
2083,sxsw watch afar help notice buzz generate shi arduino android,1,sxsw,0.0,0.0
2433,also ipad order stand line waste valuable fellowship time sxsw,2,sxsw,0.0,-0.2
8141,sweet bite pic aist www zaggle org contest iphone app check sxsw,1,art iphone sxsw,0.65,0.35
6137,mention interest mention mention launch major new social network call circle possibly today link sxsw,1,sxsw,0.5053030303030304,0.05804924242424242
4821,head quot mom ipad design boomers quot hope fun sxsw,2,sxsw,0.2,0.3
8025,someone ask leo ipad sxsw say email send one free,2,sxsw,0.8,0.4
195,nd cocktail quot texas snowflake quot mention google cnngrill sxsw,1,cnngrill sxsw,0.0,0.0
5676,mention dig john mcree talk design boomers maybe like research link sxsw yourmom olderadults,1,sxsw yourmom olderadults,0.0,0.0
8637,new mike tyson game come iphone link iphone sxsw videogames tyson caoon,1,iphone sxsw videogames tyson art cartoon,0.42727272727272725,-0.13181818181818183
221,take survey iphone starbucks line get free starbucks gift card instant research instant gratification sxsw gsdm,1,sxsw gsdm,0.7111111111111111,0.13333333333333333
4064,next last panel today quot google doodle burn man pac man beyond quot sxsw sxswi googledoodles,1,sxsw sxswi googledoodles,0.03333333333333333,0.0
1172,longer one eat alone table one iphone facebook new normal sxsw,1,sxsw,0.5522727272727272,0.1431818181818182
3041,ipad go sale pm sxsw look mention gig color preference,2,sxsw,0.0,0.0
8557,staing make google cal sxsw really excite see mention mention mention mention,1,sxsw,0.2,0.2
805,google launch major new social network call circle possibly today mention link via mention sxsw screenfuture,2,sxsw screenfuture,0.5053030303030304,0.05804924242424242
4375,humpty hump google aclu pay like sxsw,3,sxsw,0.0,0.0
1571,love mention sxsw quot apple come cool technology one ever hear go conferences quot,2,sxsw,0.625,0.425
8619,future tablet buyers say choose apple ipad see pop store sxsw link,2,sxsw,0.125,0.0
2195,haha awesomely rad ipad app mention link hollergram sxsw via mention mention,2,hollergram sxsw,0.65,0.6
2276,post facebook deal beluga get final sxsw tune link tc facebook iphone,1,beluga sxsw tc facebook iphone,1.0,0.0
8491,tweet new ipad jealous sxsw wssxsw,2,jealous sxsw wssxsw,0.45454545454545453,0.13636363636363635
2327,nicoriccelli google launch major new social network call circle link sxsw google deny,1,sxsw,0.34040404040404043,0.0773989898989899
1294,take video ipad th street sma cover rad film huge display nut look great playback sxsw,2,sxsw,0.825,0.6000000000000001
1311,fascinate link edchat musedchat sxsw sxswi classical newtwitter,1,edchat musedchat sxsw sxswi classical newtwitter,0.0,0.0
321,sxsw meet us fado give wristbands magically lead beer come say hi link,1,sxsw,1.0,0.5
4479,gonna get ipad today weekend ipad bet line apple pop store austin sxsw huge,1,ipad sxsw,0.9,0.4000000000000001
3879,long line apple store sxsw,1,sxsw,0.4,-0.05
4131,learn design headaches ipad sxsw,0,sxsw,0.0,0.0
4588,random news tech exclusive shoot sxsw popup apple store link tt ff,2,random news tech sxsw tt ff,0.5,-0.5
3459,hear android app bizzy challenge tdg check sxsw read link,2,android sxsw,0.0,0.0
2735,look like fun session sxsw quot mistake make build nextflix iphone quot link,2,sxsw,0.2,0.3
6134,mention interest google mobile stats sxsw google map users mm come mobile link,1,sxsw,0.0,0.0
2541,discuss salsa ingredients mention mention industry pay sxsw welivehere gsdm link,1,sxsw welivehere gsdm,0.0,0.0
4285,google matt cut drop convolute analogy quot america funniest home videos quot explain high volumes web page automation sxsw,1,sxsw,0.5399999999999999,0.16
5927,mention google project would great viual field trip kid museums around world edtech sxsw,2,edtech sxsw,0.75,0.8
2149,line sxsw apple popup store shoer line starbucks across street really choice,1,sxsw,0.2,0.2
3573,would love chk ie sxsw mention handsets thats upcoming seduce away mention,1,ie sxsw,0.6,0.5
997,hey sxsw people survival tip great vegitarian vegan right think action mr natural link sxswsurvival,1,sxsw sxswsurvival,0.4464285714285714,0.3214285714285715
6997,st session design ipad interfaces link sxsw uxdes,1,sxsw uxdes,0.0,0.0
2577,schedule heavier laptop ipad already sxsw,2,sxsw,0.0,0.0
1224,listen google nadya direkova use game mechanics create user engagement social web apps link sxsw,1,sxsw,0.23333333333333334,-0.18333333333333335
1121,catch talk text speech android amp chrome league extraordinary hackers link sxsw,1,sxsw,1.0,0.3333333333333333
7912,theem google pay spazmatic kill n stage hoooooooooooooo sxsw,2,sxsw,0.0,0.0
4369,doodle competition invite kid create doodle winners put google com celebrate awesomeness googledoodle sxsw,2,googledoodle sxsw,0.0,0.0
6126,mention honor apple sxsw pop shop thoughts landlords amp lease agents utilize pop shop link,2,sxsw,0.0,0.0
2000,build android ios applications get tool sxsw ballroom,1,sxsw,0.0,0.0
5141,mention mention new ipad apps speech therapy communication showcased sxsw conference link augcomm hcsm mhealth,1,sxsw augcomm hcsm mhealth,0.45454545454545453,0.13636363636363635
5618,mention checkout tronloungesxsw see disney nd screen free ipad app amp tronlegacy r conf gur soundtrax sxsw,1,tronloungesxsw sxsw,0.8,0.4
814,google launch major new social network call circle link sxsw v mention mention,2,sxsw,0.34040404040404043,0.0773989898989899
8815,take days unplug visit family anyone sxsw highlight google reader burst seam,1,sxsw,0.0,0.0
1595,nice mention hey apple fan get peek space slat pop sxsw apple store tomorrow link,2,sxsw,1.0,0.6
5761,mention gamesalad topic dutch podcast link gssxsw sxsw sxsw sxswnl,1,gssxsw sxsw sxsw sxswnl,0.0,0.0
873,come find mention booth mention ipad case leave mention win cbatsxsw sxsw,1,ipad cbatsxsw sxsw,0.4,0.8
3787,mention mention travel sxsw ipad,1,sxsw,0.0,0.0
8396,thank u ur tweet japan sxsw try get donation booth iphone plz help,1,sxsw,0.0,0.0
4073,ipad sell go new buyers repo link sxsw socialmedia tech ipad media,1,sxsw socialmedia tech ipad media,0.45454545454545453,0.13636363636363635
331,last year sxswi everbody talk ipad year social media drive revolutions year better sxsw,2,sxswi sxsw,0.2111111111111111,0.17777777777777778
